PlayerID,Win,Player_Device,Opponent_Device,Player_Civ,Player_Civ_Category,Player_Unit_Type,Player_Preferred_Civ,Opponent_Civ,Opponent_Civ_Category,Opponent_Unit_Type,Opponent_Preferred_Civ,Player_Elo,Opponent_Elo,Player_APM,Opponent_APM,Player_Avg_Ping,Opponent_Avg_Ping,Player_Total_Hours,Opponent_Total_Hours,Game_Duration_min,Player_Session_Duration_min
1232,0,Console,PC,Mecha,Combat,Vehicles,Bio-Swarm,Solaris,Economic,Ranged,Solaris,2359,2554,230.05249293812628,301.18444998120947,30,16,87.0605020082495,560.805044860279,33.246878843729625,84
1233,0,PC,Console,Solaris,Economic,Ranged,Mecha,Solaris,Economic,Ranged,Iron-Legion,1340,1534,145.2442666731768,134.85714028928913,30,24,807.9481525351757,291.6326540590073,30.683577598557207,294
1234,1,PC,Console,Bio-Swarm,Combat,Melee,Aether-Guard,Solaris,Economic,Ranged,Aether-Guard,970,884,113.16743149153375,61.797992344002424,79,57,721.1809971834546,169.5023501085483,20.225994785912743,163
1235,1,Console,Console,Iron-Legion,Balanced,Melee,Aether-Guard,Solaris,Economic,Ranged,Iron-Legion,1208,1082,160.9221019483481,112.77854805405508,69,12,945.203777153338,195.04484918489365,62.15916133987989,132
1236,0,PC,Handheld,Bio-Swarm,Combat,Melee,Aether-Guard,Bio-Swarm,Combat,Melee,Bio-Swarm,1539,1436,192.39792208344807,94.32625579664966,45,55,502.1848971147111,328.24516527179287,39.50878533477017,194
1237,1,Handheld,Handheld,Bio-Swarm,Combat,Melee,Mecha,Mecha,Combat,Vehicles,Mecha,2201,2383,218.7293903910798,224.4338539922683,69,79,488.6940233240639,480.3095285339776,5.0,35
1238,1,PC,PC,Bio-Swarm,Combat,Melee,Iron-Legion,Solaris,Economic,Ranged,Aether-Guard,2011,1921,247.59319125698508,215.2875389754365,40,12,423.45624156828853,313.92405344411185,32.796814721541416,19
1239,0,Console,PC,Solaris,Economic,Ranged,Solaris,Mecha,Combat,Vehicles,Solaris,1657,1813,163.68278153841953,221.18932976704747,46,79,368.34195174815585,382.90794150652823,20.073203028474182,79
1240,1,PC,PC,Solaris,Economic,Ranged,Aether-Guard,Solaris,Economic,Ranged,Solaris,1029,1198,124.10563281244752,122.12342392150798,69,40,421.5140891084369,314.0817641694173,42.78650002194336,38
1241,0,Console,PC,Solaris,Economic,Ranged,Bio-Swarm,Mecha,Combat,Vehicles,Mecha,918,1002,96.77869223722234,156.16326302887808,70,26,543.4926664648059,278.8301053218962,18.112188923509493,200
1242,1,Console,PC,Bio-Swarm,Combat,Melee,Solaris,Aether-Guard,Balanced,Ranged,Iron-Legion,1979,2034,201.26901539864988,229.73931030012622,76,58,331.2198426175796,382.8446451901544,28.278953377996515,33
1243,0,PC,PC,Solaris,Economic,Ranged,Bio-Swarm,Aether-Guard,Balanced,Ranged,Iron-Legion,1583,1700,176.92389165669385,215.27045335809646,38,12,166.14213062520327,305.16951579038783,37.57480918470686,198
1244,1,PC,PC,Mecha,Combat,Vehicles,Solaris,Mecha,Combat,Vehicles,Aether-Guard,1264,1372,158.99695660933722,186.3975092256978,76,64,531.9753268028355,369.29340378995624,42.98632791255182,20
1245,1,PC,Handheld,Solaris,Economic,Ranged,Solaris,Solaris,Economic,Ranged,Aether-Guard,903,819,106.17340586607418,38.751100952680886,76,89,326.7608802613136,242.1351860722022,11.995553894163358,81
1246,0,Console,PC,Aether-Guard,Balanced,Ranged,Bio-Swarm,Bio-Swarm,Combat,Melee,Iron-Legion,2427,2402,239.27084138718322,287.84515019216155,25,75,147.88754498801381,503.76513506474413,24.982481462385774,297
1247,0,Console,Handheld,Solaris,Economic,Ranged,Bio-Swarm,Mecha,Combat,Vehicles,Aether-Guard,1497,1524,142.99433050965328,103.89866449711349,54,86,610.5134781314022,219.1903819938803,22.875820332585658,85
1248,0,Console,PC,Solaris,Economic,Ranged,Solaris,Iron-Legion,Balanced,Melee,Iron-Legion,2325,2471,207.1225481478844,249.69724514480217,43,39,278.38819237659436,463.88397073811217,20.200061511394324,128
1249,0,Console,Console,Solaris,Economic,Ranged,Aether-Guard,Bio-Swarm,Combat,Melee,Mecha,974,879,50.37683573775661,127.1799847197687,53,34,632.357890938147,121.12206571722561,56.481813604216455,23
1250,1,PC,Handheld,Solaris,Economic,Ranged,Bio-Swarm,Iron-Legion,Balanced,Melee,Aether-Guard,1544,1685,165.61873500120603,170.7370673759325,51,46,627.5696213031963,427.61781462547464,36.07472566441433,106
1251,0,PC,PC,Aether-Guard,Balanced,Ranged,Mecha,Mecha,Combat,Vehicles,Iron-Legion,2497,2680,315.782093291726,339.4732835086751,44,59,556.7180023045665,459.72100374080594,11.086740684974323,81
1252,0,PC,PC,Iron-Legion,Balanced,Melee,Mecha,Solaris,Economic,Ranged,Aether-Guard,2244,2282,248.20636435926545,250.7957193878418,39,10,999.3635680712991,546.5824298143764,43.767929205821645,233
1253,1,PC,PC,Solaris,Economic,Ranged,Solaris,Iron-Legion,Balanced,Melee,Solaris,1957,1856,241.2193632179281,217.6485732815602,62,53,472.3896300055245,365.92375863369557,61.8323429551895,207
1254,0,Handheld,PC,Mecha,Combat,Vehicles,Iron-Legion,Mecha,Combat,Vehicles,Solaris,2214,2189,158.91109713813285,259.4470949350473,93,58,442.8720865002823,377.915032456241,45.486978908267204,65
1255,0,Handheld,Handheld,Aether-Guard,Balanced,Ranged,Solaris,Bio-Swarm,Combat,Melee,Bio-Swarm,2324,2473,192.23427864071346,227.05608866812213,78,62,636.7344842833834,543.939921751852,7.209450510689798,30
1256,1,PC,Handheld,Iron-Legion,Balanced,Melee,Solaris,Solaris,Economic,Ranged,Iron-Legion,1464,1512,149.31020765275298,116.27727958608193,24,69,488.91052757724145,333.8747077999796,22.73648890700623,75
1257,1,Console,PC,Solaris,Economic,Ranged,Aether-Guard,Iron-Legion,Balanced,Melee,Bio-Swarm,832,707,79.1539997982577,82.77830604239902,47,10,732.0987074788019,78.08886678310205,49.00366723779934,107
1258,1,Handheld,PC,Iron-Legion,Balanced,Melee,Aether-Guard,Mecha,Combat,Vehicles,Iron-Legion,854,656,113.83910961070487,99.877244656579,98,60,246.23881848489555,129.9378470668258,19.38495801571829,161
1259,0,PC,PC,Mecha,Combat,Vehicles,Iron-Legion,Solaris,Economic,Ranged,Aether-Guard,1318,1198,171.00477886455838,128.46280316675393,22,47,249.565110507132,308.37841955986664,36.657291422193424,198
1260,1,PC,PC,Aether-Guard,Balanced,Ranged,Iron-Legion,Solaris,Economic,Ranged,Iron-Legion,1555,1715,219.41225066556171,179.60273015266296,44,52,653.1618982652435,322.5048238602748,41.61951080144005,279
1261,0,PC,Console,Aether-Guard,Balanced,Ranged,Iron-Legion,Aether-Guard,Balanced,Ranged,Solaris,2461,2548,271.01126544628676,262.67144022309185,33,64,267.0378121322793,593.5864238186053,16.096042926328757,190
1262,0,Console,PC,Iron-Legion,Balanced,Melee,Iron-Legion,Solaris,Economic,Ranged,Aether-Guard,811,618,108.39738747710145,89.8968129702877,74,66,621.8197212885428,86.36085749414246,29.107119659073,117
1263,0,Handheld,Console,Solaris,Economic,Ranged,Iron-Legion,Mecha,Combat,Vehicles,Solaris,2351,2237,256.5651341336578,242.4441254116337,75,62,574.0005692420731,366.29868108562334,18.61901010103609,169
1264,1,Console,PC,Bio-Swarm,Combat,Melee,Solaris,Bio-Swarm,Combat,Melee,Aether-Guard,1519,1604,149.71261867179084,181.90177179834316,67,42,361.10234279446735,323.06078585487546,14.634185379985652,65
1265,0,PC,PC,Aether-Guard,Balanced,Ranged,Solaris,Aether-Guard,Balanced,Ranged,Iron-Legion,1354,1552,154.6147057754527,173.5748810004893,35,71,573.4340320466868,237.3678650161091,26.211477729102597,96
1266,1,PC,Console,Bio-Swarm,Combat,Melee,Mecha,Mecha,Combat,Vehicles,Iron-Legion,1172,1045,120.84378126019695,112.97106792070942,38,20,253.0815108431521,215.24436449505055,11.283252270527257,290
1267,1,Console,PC,Aether-Guard,Balanced,Ranged,Mecha,Mecha,Combat,Vehicles,Solaris,1283,1205,122.11879482846062,134.25950250892345,53,61,300.0200147472599,241.25715707372336,54.486169558974524,157
1268,0,Handheld,Handheld,Solaris,Economic,Ranged,Bio-Swarm,Mecha,Combat,Vehicles,Mecha,1772,1948,158.83793350401584,161.63744548886632,60,30,452.5624523175868,351.65367295903815,8.547879330590511,229
1269,0,Console,Handheld,Solaris,Economic,Ranged,Solaris,Iron-Legion,Balanced,Melee,Iron-Legion,2470,2563,287.619072346983,223.9309121924117,42,71,515.7855638144441,606.5341239919179,23.399332699545244,131
1270,0,Console,PC,Aether-Guard,Balanced,Ranged,Iron-Legion,Iron-Legion,Balanced,Melee,Mecha,2051,1993,179.2005205180783,225.10595787408894,14,30,439.2722926024285,398.4012164356709,31.96110865929137,197
1271,1,PC,PC,Iron-Legion,Balanced,Melee,Bio-Swarm,Bio-Swarm,Combat,Melee,Aether-Guard,1422,1379,173.39323787393957,203.34873086591807,45,43,586.6231927746222,319.0182673194798,51.619099335991734,119
1272,0,Handheld,Handheld,Solaris,Economic,Ranged,Aether-Guard,Mecha,Combat,Vehicles,Mecha,1106,1276,54.31383757220766,80.06422350085687,66,63,577.6932830096582,301.6358916114104,8.462067732308409,266
1273,1,Console,Handheld,Solaris,Economic,Ranged,Solaris,Iron-Legion,Balanced,Melee,Solaris,1256,1164,117.06474342322865,122.31015164234918,34,97,805.8733616696288,320.85056151670096,47.447456282324396,22
1274,0,PC,Handheld,Mecha,Combat,Vehicles,Mecha,Iron-Legion,Balanced,Melee,Bio-Swarm,959,1092,132.12790714824038,103.95573512579834,67,72,480.9429305709991,157.92906661424556,30.153495915293806,14
1275,1,Console,PC,Solaris,Economic,Ranged,Solaris,Iron-Legion,Balanced,Melee,Bio-Swarm,1130,1124,123.25166305377115,173.73957694739985,11,51,738.9126862368257,136.92636889538457,15.277370234280736,96
1276,1,PC,Handheld,Mecha,Combat,Vehicles,Solaris,Bio-Swarm,Combat,Melee,Solaris,1575,1410,199.28046159283844,183.73372096644545,45,55,684.1451025787786,368.20103577827524,36.93155211394906,143
1277,1,PC,PC,Solaris,Economic,Ranged,Solaris,Bio-Swarm,Combat,Melee,Bio-Swarm,1024,913,140.34808065773692,149.92906041575714,34,69,958.7954566586295,211.65604725818622,32.98589543360205,56
1278,1,PC,Console,Solaris,Economic,Ranged,Solaris,Mecha,Combat,Vehicles,Solaris,1782,1877,219.80843880192484,206.21333895815724,43,18,474.5483960195451,381.7155506900683,20.99674684261808,199
1279,1,PC,Handheld,Iron-Legion,Balanced,Melee,Aether-Guard,Aether-Guard,Balanced,Ranged,Iron-Legion,1528,1657,183.71478258005328,119.45007296749966,21,99,415.9282557094024,324.7351216503036,31.047031274850283,210
1280,1,PC,PC,Iron-Legion,Balanced,Melee,Mecha,Mecha,Combat,Vehicles,Mecha,2327,2327,241.7426738802206,238.97555476977917,28,58,751.5388444487467,449.8676559075859,24.220296047073596,291
1281,1,PC,Handheld,Solaris,Economic,Ranged,Solaris,Iron-Legion,Balanced,Melee,Bio-Swarm,2279,2124,220.8668607263989,199.60380368730443,46,127,577.0865143482524,467.85831179910906,31.70276017876872,97
1282,1,Console,PC,Aether-Guard,Balanced,Ranged,Aether-Guard,Iron-Legion,Balanced,Melee,Iron-Legion,1868,1774,175.86624356525567,173.4384770416087,10,13,756.3318433567799,282.6114972211729,39.9319601178157,149
1283,1,PC,Handheld,Aether-Guard,Balanced,Ranged,Bio-Swarm,Solaris,Economic,Ranged,Bio-Swarm,2037,2006,231.0076913387354,192.90878502582441,69,103,643.3597595979,425.06657282115964,53.79025224218028,90
1284,1,PC,PC,Solaris,Economic,Ranged,Solaris,Mecha,Combat,Vehicles,Aether-Guard,1882,1827,243.27863594350964,170.0015621847798,76,25,78.64758172010085,416.9658030966746,11.432767517597263,157
1285,1,PC,Handheld,Aether-Guard,Balanced,Ranged,Aether-Guard,Iron-Legion,Balanced,Melee,Solaris,1443,1598,172.28796649687627,162.84466771129232,58,107,575.2643554062366,356.7626052811525,61.995500619843995,6
1286,0,Console,PC,Solaris,Economic,Ranged,Iron-Legion,Iron-Legion,Balanced,Melee,Solaris,1415,1392,137.56861931566615,162.76599376132805,55,35,562.2431795902979,274.83046821424193,5.0,264
1287,1,PC,Console,Iron-Legion,Balanced,Melee,Bio-Swarm,Aether-Guard,Balanced,Ranged,Iron-Legion,994,854,137.1105425368356,87.93193890940378,57,79,526.6213804927926,170.66689060086722,27.72322357446625,168
1288,0,PC,Console,Bio-Swarm,Combat,Melee,Mecha,Solaris,Economic,Ranged,Aether-Guard,1288,1090,153.399760250976,94.03255407159035,77,46,473.55138917532344,282.2846635286038,38.82475809726865,10
1289,0,Handheld,PC,Mecha,Combat,Vehicles,Solaris,Mecha,Combat,Vehicles,Mecha,956,837,91.81083997893877,75.72947179554856,82,31,181.5712944411344,196.4960094719156,34.21487801602549,153
1290,0,Console,PC,Aether-Guard,Balanced,Ranged,Solaris,Bio-Swarm,Combat,Melee,Aether-Guard,1409,1471,180.48667236767756,201.79390558388522,49,16,674.8353834476646,381.9590502016357,20.659507202691096,209
1291,0,Handheld,Console,Aether-Guard,Balanced,Ranged,Aether-Guard,Mecha,Combat,Vehicles,Aether-Guard,2049,2135,228.71571028421403,240.21402789909428,61,51,574.7536856186989,339.8651649105518,26.878166244640873,122
1292,1,PC,PC,Iron-Legion,Balanced,Melee,Mecha,Mecha,Combat,Vehicles,Mecha,1211,1331,153.04081254488977,156.07024469592602,72,39,720.3913394794848,311.53578419254416,22.604985980117508,93
1293,0,PC,Console,Aether-Guard,Balanced,Ranged,Iron-Legion,Aether-Guard,Balanced,Ranged,Mecha,2028,1922,239.53784729390898,205.43859129468018,44,15,192.24889514494936,343.83656332595024,21.15952864583683,158
1294,1,Console,PC,Solaris,Economic,Ranged,Bio-Swarm,Mecha,Combat,Vehicles,Aether-Guard,1902,1765,221.77712240746968,198.6821715957919,70,33,601.4268979090537,349.35445160879203,42.744031455315366,171
1295,1,PC,Handheld,Solaris,Economic,Ranged,Mecha,Aether-Guard,Balanced,Ranged,Bio-Swarm,1947,1992,221.7007595420746,184.96979688532494,14,99,453.06813249068745,467.20032431819277,35.35523228947571,165
1296,1,PC,PC,Bio-Swarm,Combat,Melee,Solaris,Aether-Guard,Balanced,Ranged,Bio-Swarm,1270,1146,170.58384283848358,159.7827839784022,46,49,528.7576019851059,179.0823945034749,19.606356071090186,274
1297,0,PC,PC,Bio-Swarm,Combat,Melee,Aether-Guard,Iron-Legion,Balanced,Melee,Aether-Guard,2041,2099,211.39679740628353,251.00169849147747,20,24,455.3680731638218,525.5806591665628,43.493998131498756,60
1298,0,Handheld,PC,Bio-Swarm,Combat,Melee,Iron-Legion,Bio-Swarm,Combat,Melee,Bio-Swarm,1315,1207,105.28321703450004,177.51939226818692,79,62,608.721585496026,296.68303638915853,34.60949281314914,232
1299,0,PC,PC,Solaris,Economic,Ranged,Aether-Guard,Aether-Guard,Balanced,Ranged,Mecha,2425,2515,295.6222923329061,291.8776135141067,74,14,467.425375801684,531.9606471218012,42.1929317825844,153
1300,0,Handheld,PC,Bio-Swarm,Combat,Melee,Bio-Swarm,Solaris,Economic,Ranged,Mecha,1927,1997,158.33608732424756,230.26169234077193,53,45,289.61701498886214,352.79815672063233,39.44443262885419,50
1301,1,Handheld,PC,Bio-Swarm,Combat,Melee,Mecha,Solaris,Economic,Ranged,Bio-Swarm,1192,1012,96.63897642540645,115.97162064245157,70,55,517.2850837572382,193.41368176070986,17.565074836168918,148
1302,0,PC,Handheld,Solaris,Economic,Ranged,Aether-Guard,Bio-Swarm,Combat,Melee,Mecha,1430,1291,141.51580708795763,99.52989239352158,67,84,457.16509257289994,240.28109508838656,21.597284397045456,242
1303,0,Console,Console,Iron-Legion,Balanced,Melee,Aether-Guard,Aether-Guard,Balanced,Ranged,Solaris,2468,2606,286.91536589019273,276.8010279345003,57,54,483.3212757742233,459.5843736988651,41.20940407684893,276
1304,0,Console,Console,Aether-Guard,Balanced,Ranged,Solaris,Bio-Swarm,Combat,Melee,Mecha,1407,1466,165.96056139633808,116.56346962171762,22,19,137.56229520802867,347.8882823714244,39.155553981501974,124
1305,0,Handheld,PC,Mecha,Combat,Vehicles,Aether-Guard,Iron-Legion,Balanced,Melee,Aether-Guard,1779,1815,161.66199132305496,233.61614606825594,106,63,636.5272167137412,342.78173371598376,29.686476090537777,224
1306,0,PC,Console,Solaris,Economic,Ranged,Iron-Legion,Solaris,Economic,Ranged,Iron-Legion,1233,1173,163.45025744164658,111.67712547970935,58,79,437.0672765306438,225.82260406845006,31.75991074963173,12
1307,1,Console,PC,Solaris,Economic,Ranged,Mecha,Mecha,Combat,Vehicles,Bio-Swarm,2154,2120,223.3179621388674,225.6278819118422,76,41,230.36928519634682,417.74813578398005,49.16497343682637,279
1308,0,PC,Console,Mecha,Combat,Vehicles,Bio-Swarm,Solaris,Economic,Ranged,Bio-Swarm,1966,1832,254.28623506061575,161.22551646437068,16,52,684.5127033696284,355.6911948314716,21.12642916746255,70
1309,0,Handheld,PC,Mecha,Combat,Vehicles,Aether-Guard,Aether-Guard,Balanced,Ranged,Mecha,1339,1488,103.52399915257256,192.28735571296775,72,24,627.2731455505862,324.122939496952,38.20646071755057,83
1310,1,PC,PC,Bio-Swarm,Combat,Melee,Iron-Legion,Bio-Swarm,Combat,Melee,Mecha,1077,934,152.34535239856464,123.10717292393365,32,75,434.5359607450288,155.66635113415612,26.96711021349159,90
1311,1,PC,PC,Mecha,Combat,Vehicles,Bio-Swarm,Solaris,Economic,Ranged,Iron-Legion,1032,1043,154.74832997704345,166.0753044645964,60,24,269.56612409599626,259.51592972794833,26.734781951591696,128
1312,0,Console,Handheld,Aether-Guard,Balanced,Ranged,Iron-Legion,Mecha,Combat,Vehicles,Iron-Legion,2352,2281,259.5065194095292,182.8384869894816,56,63,535.6061469358744,426.40266444418825,46.48165277980785,206
1313,1,Handheld,PC,Aether-Guard,Balanced,Ranged,Aether-Guard,Mecha,Combat,Vehicles,Aether-Guard,2394,2218,174.21258232336606,240.23672753876275,71,59,524.6212169175218,442.1736770945128,42.38124523482045,154
1314,1,Console,Console,Aether-Guard,Balanced,Ranged,Aether-Guard,Bio-Swarm,Combat,Melee,Solaris,1913,1723,179.31451043469713,170.45557683745176,22,15,684.8668565983563,279.27031967718455,42.20264454000958,50
1315,1,PC,PC,Aether-Guard,Balanced,Ranged,Mecha,Bio-Swarm,Combat,Melee,Aether-Guard,2315,2371,241.1165875739619,252.06286512060134,51,26,411.25289702790195,527.7831989772375,49.582182107314935,117
1316,1,PC,Console,Aether-Guard,Balanced,Ranged,Solaris,Solaris,Economic,Ranged,Bio-Swarm,2022,2125,235.19176571141372,212.62237328283607,14,35,738.9844269729992,491.29103584863924,30.315057624491384,95
1317,0,Handheld,Handheld,Bio-Swarm,Combat,Melee,Iron-Legion,Aether-Guard,Balanced,Ranged,Mecha,1161,1329,55.779395609714555,119.29001532831037,80,55,391.94939933284655,301.5935751421795,40.22929456942446,145
1318,0,Console,PC,Solaris,Economic,Ranged,Solaris,Iron-Legion,Balanced,Melee,Aether-Guard,2264,2457,185.48754218108795,285.3896847825948,71,73,230.83364309151563,499.92071344057933,25.34599865109816,293
1319,1,Handheld,PC,Mecha,Combat,Vehicles,Solaris,Mecha,Combat,Vehicles,Mecha,825,705,105.9018998375252,130.62334261768922,44,67,273.54344890454377,139.1928201389731,34.86249528732663,222
1320,1,PC,Handheld,Solaris,Economic,Ranged,Bio-Swarm,Bio-Swarm,Combat,Melee,Mecha,1848,1933,227.15378776526683,147.2305514243684,63,85,487.5176921728769,308.48825716748684,28.04785418448473,81
1321,1,PC,Console,Mecha,Combat,Vehicles,Bio-Swarm,Iron-Legion,Balanced,Melee,Aether-Guard,2217,2386,254.12018486397625,245.35520639870623,12,37,486.89709818825355,409.4629170353862,31.45493947489077,156
1322,1,Console,PC,Bio-Swarm,Combat,Melee,Iron-Legion,Iron-Legion,Balanced,Melee,Aether-Guard,1306,1124,137.87345295677963,129.46114360823668,73,58,565.5722281501552,262.3248016262868,38.9273553815537,243
1323,0,Handheld,Console,Bio-Swarm,Combat,Melee,Solaris,Iron-Legion,Balanced,Melee,Iron-Legion,2124,2033,195.3268184749836,211.9002676004717,86,76,481.92519377631174,397.5612453631288,17.72668975149791,119
1324,1,PC,Console,Iron-Legion,Balanced,Melee,Mecha,Aether-Guard,Balanced,Ranged,Solaris,2162,1995,266.1470131310305,208.12664372706095,11,76,695.4637032128659,331.0387611369193,61.3858091352819,98
1325,1,Handheld,PC,Iron-Legion,Balanced,Melee,Solaris,Bio-Swarm,Combat,Melee,Iron-Legion,1066,1153,73.95111615872044,125.56161233535339,114,50,447.78118030748476,160.33297764475356,14.909739277504471,52
1326,1,Console,Handheld,Bio-Swarm,Combat,Melee,Bio-Swarm,Mecha,Combat,Vehicles,Solaris,1260,1391,129.7322965214714,101.07695314731825,40,112,100.74474702571678,309.9456460606828,11.787170808184019,195
1327,0,PC,PC,Bio-Swarm,Combat,Melee,Solaris,Bio-Swarm,Combat,Melee,Aether-Guard,1255,1309,160.04842535875432,171.1328612693915,12,64,475.78066230684124,305.4987238015857,47.37166310250102,16
1328,0,PC,PC,Mecha,Combat,Vehicles,Aether-Guard,Solaris,Economic,Ranged,Solaris,2183,2108,227.36284083083325,241.26809021488262,44,20,98.64426244670375,344.9040322231883,41.87494040944404,160
1329,1,PC,Console,Bio-Swarm,Combat,Melee,Aether-Guard,Mecha,Combat,Vehicles,Bio-Swarm,1891,1899,244.63966118126106,185.50756318536793,45,35,554.2781961995396,387.4031329576699,39.36179725578233,176
1330,1,Console,PC,Solaris,Economic,Ranged,Mecha,Bio-Swarm,Combat,Melee,Iron-Legion,1806,1739,171.68646520197183,217.0597365954995,73,22,711.4385997969832,367.19438585399433,39.4251826389642,181
1331,1,PC,PC,Mecha,Combat,Vehicles,Iron-Legion,Mecha,Combat,Vehicles,Iron-Legion,1662,1858,216.54843339617804,230.43436951724266,41,45,302.75510274349614,342.4169771347291,29.81629840729628,61
1332,1,PC,Console,Bio-Swarm,Combat,Melee,Solaris,Solaris,Economic,Ranged,Iron-Legion,2235,2120,255.7982545274296,201.40739774596594,27,73,783.7113372783701,485.9866653989311,16.541184427712526,207
1333,0,Handheld,Handheld,Mecha,Combat,Vehicles,Aether-Guard,Mecha,Combat,Vehicles,Mecha,1290,1164,141.67169664818115,79.35893724715001,99,116,668.5662489456862,215.5623991160655,31.137068372905894,189
1334,0,PC,Handheld,Mecha,Combat,Vehicles,Iron-Legion,Iron-Legion,Balanced,Melee,Mecha,1872,1806,196.37241822956952,135.3616204632472,65,67,741.2960310830109,275.3571238572316,19.842574327318324,125
1335,0,PC,Handheld,Aether-Guard,Balanced,Ranged,Aether-Guard,Aether-Guard,Balanced,Ranged,Aether-Guard,1363,1463,144.60482396979103,126.9690824040297,76,92,537.9127712869263,282.8679317709504,44.62679600126627,230
1336,0,PC,Handheld,Iron-Legion,Balanced,Melee,Iron-Legion,Solaris,Economic,Ranged,Aether-Guard,1925,1897,204.38608817991383,141.23679445702874,62,51,301.4469648496359,447.79847010126,27.79413927746792,206
1337,0,Console,PC,Mecha,Combat,Vehicles,Iron-Legion,Mecha,Combat,Vehicles,Mecha,1015,1027,104.16591101028749,134.68856916458068,76,65,656.1630855628275,188.12726261910348,17.617542048112327,220
1338,1,Console,PC,Mecha,Combat,Vehicles,Aether-Guard,Solaris,Economic,Ranged,Iron-Legion,2261,2381,256.9293679155641,292.4367358284888,75,49,375.079818646332,423.8560748611751,25.179212375205097,47
1339,1,PC,Handheld,Aether-Guard,Balanced,Ranged,Bio-Swarm,Iron-Legion,Balanced,Melee,Mecha,2392,2541,301.06187236330504,227.03080459427434,73,90,523.5769012206711,539.610400589817,36.193971814134365,27
1340,1,Console,PC,Bio-Swarm,Combat,Melee,Iron-Legion,Aether-Guard,Balanced,Ranged,Solaris,1358,1176,89.60062799123122,136.87591438919674,76,12,465.7298014392763,248.12008577673168,21.54413170794038,159
1341,0,Console,Console,Mecha,Combat,Vehicles,Solaris,Solaris,Economic,Ranged,Iron-Legion,958,876,100.79414322445079,127.5568954725429,48,72,724.9391713593792,175.05343907468557,17.666694066503528,190
1342,0,PC,Console,Aether-Guard,Balanced,Ranged,Aether-Guard,Iron-Legion,Balanced,Melee,Mecha,1288,1390,94.54092778969955,169.19403638375292,47,32,646.0654011846658,301.85621848939553,33.65530817237868,253
1343,0,PC,PC,Solaris,Economic,Ranged,Bio-Swarm,Iron-Legion,Balanced,Melee,Aether-Guard,1485,1586,194.4006358757007,173.30804258889174,49,64,483.8868403375258,282.6155170458792,33.674498566630845,241
1344,0,PC,Handheld,Aether-Guard,Balanced,Ranged,Aether-Guard,Iron-Legion,Balanced,Melee,Mecha,2065,2149,258.8633882979042,197.6802636211795,28,100,109.6785612919694,399.79902091730196,22.395852369433054,297
1345,0,PC,Console,Iron-Legion,Balanced,Melee,Mecha,Mecha,Combat,Vehicles,Bio-Swarm,1593,1619,188.4951145061563,168.47356484696166,14,37,372.95450669415976,360.1760096929485,22.93442541572516,138
1346,1,Console,PC,Iron-Legion,Balanced,Melee,Solaris,Bio-Swarm,Combat,Melee,Mecha,804,815,82.0796315498951,115.57320845452357,78,17,640.8444578968833,114.68058703343601,33.480749060364545,26
1347,1,Console,Handheld,Bio-Swarm,Combat,Melee,Mecha,Solaris,Economic,Ranged,Iron-Legion,2419,2574,243.3727778588048,273.69346895425576,23,36,556.0220522093168,595.5452962985912,8.278734877540138,92
1348,1,PC,PC,Bio-Swarm,Combat,Melee,Iron-Legion,Bio-Swarm,Combat,Melee,Mecha,1160,1148,130.3111616251751,146.54459784838843,58,62,199.3556131174277,291.06845917910863,8.888043384351672,157
1349,0,PC,PC,Iron-Legion,Balanced,Melee,Iron-Legion,Iron-Legion,Balanced,Melee,Aether-Guard,1258,1378,164.43411570642962,172.54469751262036,73,38,138.68240550622215,218.39419056882312,19.22333668121346,129
1350,1,PC,Console,Iron-Legion,Balanced,Melee,Mecha,Bio-Swarm,Combat,Melee,Solaris,1047,997,130.07183996693487,113.47324590292831,66,68,539.1018300314913,273.1904822718167,26.79829272432229,83
1351,0,Console,Handheld,Mecha,Combat,Vehicles,Mecha,Iron-Legion,Balanced,Melee,Bio-Swarm,2389,2411,257.50583418579237,244.89839432095334,44,56,288.5885664568448,489.80968899005427,34.66361348397007,55
1352,0,PC,Console,Iron-Legion,Balanced,Melee,Iron-Legion,Iron-Legion,Balanced,Melee,Iron-Legion,2496,2423,277.3274613096154,261.03798388608215,14,47,307.8407078324846,553.8393753684145,52.13034325424328,220
1353,0,Console,Console,Bio-Swarm,Combat,Melee,Bio-Swarm,Aether-Guard,Balanced,Ranged,Aether-Guard,1745,1792,157.27953787023483,189.9616957262328,48,37,634.5215457565308,365.07134573267274,42.86489434803029,180
1354,0,PC,Console,Iron-Legion,Balanced,Melee,Solaris,Aether-Guard,Balanced,Ranged,Bio-Swarm,1221,1071,121.38270658268979,75.92600389212184,33,71,740.4477560831348,205.34075622858072,27.600922050548593,257
1355,0,Console,PC,Bio-Swarm,Combat,Melee,Aether-Guard,Bio-Swarm,Combat,Melee,Mecha,814,804,44.118703498885765,100.63724551883149,49,60,349.85959459274034,146.7268412475327,29.714756881459667,250
1356,1,Handheld,Handheld,Solaris,Economic,Ranged,Mecha,Solaris,Economic,Ranged,Bio-Swarm,1535,1571,159.75018687908872,153.48842414410544,85,57,491.0479384775653,191.72039810542842,14.962059530432867,231
1357,1,PC,Handheld,Iron-Legion,Balanced,Melee,Solaris,Bio-Swarm,Combat,Melee,Solaris,2396,2217,260.4442129428196,206.70797394558613,67,65,485.1506668031279,489.75514829158016,29.722302960114153,110
